Foerdersumme,link_total_sum,Begünstigter,link_company,Landkreis,link_location,BundesLand,link_lander,company_url,basis_praemie
"515.078,79",,Deutscher Verband für Landschaftspflege e. V. (DVL) – 91522 Ansbach,/karten/agrarsubventionen_2021-empfaenger6c8f7d3500ea3dd849f95f9b44d06599.html,Ansbach,/karten/ansbach-agrarsubventionen_2021-landkreis_9561.html,Bayern,/karten/bayern-agrarsubventionen_2021-bundesland_51150b7b6309d23b7d292c0be9fd3f21.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger6c8f7d3500ea3dd849f95f9b44d06599.html,
"515.042,91",,Schlossgut  Alt Madlitz GmbH  &  Co. KG – 15518 Briesen (Mark),/karten/agrarsubventionen_2021-empfaenger59be2b9052974fe5952fecfb4f360e6a.html,"Oder-Spree, Landkreis","/karten/oder-spree,_landkreis-agrarsubventionen_2021-landkreis_12067.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger59be2b9052974fe5952fecfb4f360e6a.html,"181.025,49 €"
"514.923,27",,"Stadt Leinefelde-Worbis – 37327 Leinefelde-Worbis, Stadt",/karten/agrarsubventionen_2021-empfaenger399a6c1e65bc776a2c437a494319427d.html,"Eichsfeld, Kreis","/karten/eichsfeld,_kreis-agrarsubventionen_2021-landkreis_16061.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger399a6c1e65bc776a2c437a494319427d.html,
"513.954,42",,"Agrargenossenschaft Nebra e.G. – 06647 Bad Bibra, Stadt",/karten/agrarsubventionen_2021-empfaenger6c1527c62d59be909d430fb59e36278f.html,Burgenlandkreis,/karten/burgenlandkreis-agrarsubventionen_2021-landkreis_15084.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger6c1527c62d59be909d430fb59e36278f.html,"337.379,11 €"
"513.890,31",,Agrargesellschaft Ruppendorf AG vertreten durch den Vorstand – 01774 Klingenberg,/karten/agrarsubventionen_2021-empfaengerbedec9c090cc903c8b1fde3c2e6006a4.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerbedec9c090cc903c8b1fde3c2e6006a4.html,"283.444,27 €"
"513.698,41",,"Wirtschaftshof Euba eG vertreten durch den Vorstand – 09128 Chemnitz, Stadt",/karten/agrarsubventionen_2021-empfaengeraffd46616e73952846914def4d94968f.html,"Chemnitz, Stadt","/karten/chemnitz,_stadt-agrarsubventionen_2021-landkreis_14511.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengeraffd46616e73952846914def4d94968f.html,"285.158,75 €"
"513.545,34",,Gemeinde Neufahrn – 85375 Neufahrn b.Freising,/karten/agrarsubventionen_2021-empfaenger67d20091499c9726179223815aa35ac1.html,"Freising, Landkreis","/karten/freising,_landkreis-agrarsubventionen_2021-landkreis_9178.html",Bayern,/karten/bayern-agrarsubventionen_2021-bundesland_51150b7b6309d23b7d292c0be9fd3f21.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger67d20091499c9726179223815aa35ac1.html,
"513.544,00",,"Allgäu Milch Käse e.G. – 87452 Altusried, M",/karten/agrarsubventionen_2021-empfaenger616259d13503096502d9628dbf9a9326.html,"Oberallgäu, Landkreis","/karten/oberallgäu,_landkreis-agrarsubventionen_2021-landkreis_9780.html",Bayern,/karten/bayern-agrarsubventionen_2021-bundesland_51150b7b6309d23b7d292c0be9fd3f21.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger616259d13503096502d9628dbf9a9326.html,
"513.356,11",,"Agrarg. Königsborn e.G. – 39291 Möckern, Stadt",/karten/agrarsubventionen_2021-empfaenger4f0747af51690e8526cacfa77ecf6f4a.html,"Jerichower Land, Landkreis","/karten/jerichower_land,_landkreis-agrarsubventionen_2021-landkreis_15086.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger4f0747af51690e8526cacfa77ecf6f4a.html,"338.325,08 €"
"513.153,85",,"Agrargenossenschaft ""Hainleite"" e.G.Westerengel – 99718 Greußen, Stadt",/karten/agrarsubventionen_2021-empfaenger15ff826a5b35afa29f1ee2588798a939.html,Kyffhäuserkreis,/karten/kyffhäuserkreis-agrarsubventionen_2021-landkreis_16065.html,Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger15ff826a5b35afa29f1ee2588798a939.html,"294.481,56 €"
"513.078,00",,"Thomas und Anja Pfanzelt GbR – 34286 Spangenberg, Liebenbachstadt",/karten/agrarsubventionen_2021-empfaenger11958ad2784f89ac14703c13cbef3fdc.html,Schwalm-Eder-Kreis,/karten/schwalm-eder-kreis-agrarsubventionen_2021-landkreis_6634.html,Hessen,/karten/hessen-agrarsubventionen_2021-bundesland_b1955bcdd57fab7b269abbb05a7abd51.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger11958ad2784f89ac14703c13cbef3fdc.html,
"512.834,39",,Naturschutzstation Oestliche Oberlausitz e.V. vertreten durch den Vorstand – 02906 Mücka / Mikow,/karten/agrarsubventionen_2021-empfaenger7a0e18020ce943cc400d430178f120f2.html,"Görlitz, Landkreis","/karten/görlitz,_landkreis-agrarsubventionen_2021-landkreis_14626.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7a0e18020ce943cc400d430178f120f2.html,"13.208,62 €"
"512.256,61",,Kränzliner Agrar GmbH – 16818 Märkisch Linden,/karten/agrarsubventionen_2021-empfaenger537f7899fd4111f822e600765aa9e061.html,"Ostprignitz-Ruppin, Landkreis","/karten/ostprignitz-ruppin,_landkreis-agrarsubventionen_2021-landkreis_12068.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger537f7899fd4111f822e600765aa9e061.html,"178.106,21 €"
"511.953,94",,Agrargenossenschaft eG Görsdorf – 15936 Dahmetal,/karten/agrarsubventionen_2021-empfaenger58cc3d4e8dd1f919300c4784062f0595.html,"Teltow-Fläming, Landkreis","/karten/teltow-fläming,_landkreis-agrarsubventionen_2021-landkreis_12072.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger58cc3d4e8dd1f919300c4784062f0595.html,"183.632,91 €"
"511.615,07",,Agrar Reinstorf e. G. – 18246 Klein Belitz,/karten/agrarsubventionen_2021-empfaenger92a0194c8b36c9807e20c843f95cc234.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger92a0194c8b36c9807e20c843f95cc234.html,"335.050,78 €"
"511.565,27",,Spreer Agrar und Service GmbH vertreten durch den Geschaeftsfuehrer – 02923 Hähnichen,/karten/agrarsubventionen_2021-empfaenger09cfc1029fb01164c377c00933f95c78.html,"Görlitz, Landkreis","/karten/görlitz,_landkreis-agrarsubventionen_2021-landkreis_14626.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger09cfc1029fb01164c377c00933f95c78.html,"226.819,63 €"
"511.469,93",,"Flecken Wiedensahl – 31719 Wiedensahl, Flecken",/karten/agrarsubventionen_2021-empfaengerecaa38f5460cf8a8508556b21760e19b.html,"Schaumburg, Landkreis","/karten/schaumburg,_landkreis-agrarsubventionen_2021-landkreis_3257.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerecaa38f5460cf8a8508556b21760e19b.html,
"511.207,53",,"Stift.Komp.zentr.Obstbau-Boden – 88213 Ravensburg, Stadt",/karten/agrarsubventionen_2021-empfaengerea41cb20ed935ea46b179c0dbe346694.html,"Ravensburg, Landkreis","/karten/ravensburg,_landkreis-agrarsubventionen_2021-landkreis_8436.html",Baden-Württemberg,/karten/baden-württemberg-agrarsubventionen_2021-bundesland_3de1eff1f013e413457d6de70c7dc493.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerea41cb20ed935ea46b179c0dbe346694.html,"8.846,87 €"
"510.824,54",,Lenzener Wische RZ GmbH – 19309 Lenzerwische,/karten/agrarsubventionen_2021-empfaenger65a2ed634208011d2866b0ae3555e72a.html,"Prignitz, Landkreis","/karten/prignitz,_landkreis-agrarsubventionen_2021-landkreis_12070.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger65a2ed634208011d2866b0ae3555e72a.html,"321.077,35 €"
"510.809,81",,Landschaftspflege GmbH – 15913 Märkische Heide/Markojska Góla,/karten/agrarsubventionen_2021-empfaenger66de7b6f5bb4a3e847d73453a9e4a2e3.html,"Dahme-Spreewald, Landkreis","/karten/dahme-spreewald,_landkreis-agrarsubventionen_2021-landkreis_12061.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger66de7b6f5bb4a3e847d73453a9e4a2e3.html,"166.331,55 €"
"510.611,43",,Agrargenossenschaft Schoenberg e. G. vertreten durch den Vorstand – 08393 Schönberg,/karten/agrarsubventionen_2021-empfaenger9f64339d235def872eab7f5bd5ab992d.html,"Zwickau, Landkreis","/karten/zwickau,_landkreis-agrarsubventionen_2021-landkreis_14524.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger9f64339d235def872eab7f5bd5ab992d.html,"281.682,01 €"
"510.095,05",,"Gubela, Udo – 03096 Burg (Spreewald)/Bórkowy (Blota)",/karten/agrarsubventionen_2021-empfaenger7d6e2a4a94e4a7f0b19426c5d6d4d9eb.html,"Spree-Neiße, Landkreis","/karten/spree-neiße,_landkreis-agrarsubventionen_2021-landkreis_12071.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7d6e2a4a94e4a7f0b19426c5d6d4d9eb.html,"169.007,94 €"
"509.362,04",,"Müller-Scheeßel, Inka-Donata – 17209 Bütow",/karten/agrarsubventionen_2021-empfaenger0b3bc2d08b106cf5a311b6093359a3aa.html,Landkreis Mecklenburgische Seenplatte,/karten/landkreis_mecklenburgische_seenplatte-agrarsubventionen_2021-landkreis_13071.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger0b3bc2d08b106cf5a311b6093359a3aa.html,"335.682,90 €"
"509.268,84",,Gemeinde Friedrichskoog über Amt Marne Nordsee – 25709 Friedrichskoog,/karten/agrarsubventionen_2021-empfaenger044a94dd3af23529194d9660bc08995c.html,"Dithmarschen, Landkreis","/karten/dithmarschen,_landkreis-agrarsubventionen_2021-landkreis_1051.html",Schleswig-Holstein,/karten/schleswig-holstein-agrarsubventionen_2021-bundesland_b20684bddefbc33f6db8d8adbf6bc4e7.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger044a94dd3af23529194d9660bc08995c.html,
"509.257,26",,"AGG Grossbreitenbach mbH – 07426 Großbreitenbach, Stadt",/karten/agrarsubventionen_2021-empfaengerbcd1a0f19866cbcda77a64a7a8bb3763.html,"Saalfeld-Rudolstadt, Kreis","/karten/saalfeld-rudolstadt,_kreis-agrarsubventionen_2021-landkreis_16073.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerbcd1a0f19866cbcda77a64a7a8bb3763.html,"139.190,04 €"
"508.779,81",,"Agrargem. Klein-Radden GmbH & Co. KG – 03222 Lübbenau/Spreewald / Lubnjow/Blota, Stadt",/karten/agrarsubventionen_2021-empfaenger78fe7bb79fb77b660d115a03c8dc2b2b.html,"Oberspreewald-Lausitz, Landkreis","/karten/oberspreewald-lausitz,_landkreis-agrarsubventionen_2021-landkreis_12066.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger78fe7bb79fb77b660d115a03c8dc2b2b.html,"253.125,40 €"
"508.656,33",,Gut Dewitz GmbH & Co. KG – 17349 Lindetal,/karten/agrarsubventionen_2021-empfaenger1871e80985118345e90e48f1d0a8f90a.html,Landkreis Mecklenburgische Seenplatte,/karten/landkreis_mecklenburgische_seenplatte-agrarsubventionen_2021-landkreis_13071.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger1871e80985118345e90e48f1d0a8f90a.html,"317.814,32 €"
"508.503,92",,"Agrargenossenschaft Pieskow e G – 15848 Friedland, Stadt",/karten/agrarsubventionen_2021-empfaengercfb2a081256393c125024e55516fd771.html,"Oder-Spree, Landkreis","/karten/oder-spree,_landkreis-agrarsubventionen_2021-landkreis_12067.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengercfb2a081256393c125024e55516fd771.html,"306.445,21 €"
"508.162,72",,"Keunecke? sche Gutsverwaltung Karlsfelde GbR – 17335 Strasburg (Uckermark), Stadt",/karten/agrarsubventionen_2021-empfaenger81ba9d1302360d4cada0848df0f798cd.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger81ba9d1302360d4cada0848df0f798cd.html,"311.408,65 €"
"507.984,48",,"Ingenieurgemeinschaft für Landwirtschaft und Umwelt GbR – 37073 Göttingen, Stadt",/karten/agrarsubventionen_2021-empfaenger6ed6c4ee938e3603fb0a583fe770b3c6.html,"Göttingen, Landkreis","/karten/göttingen,_landkreis-agrarsubventionen_2021-landkreis_3159.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger6ed6c4ee938e3603fb0a583fe770b3c6.html,
"507.781,16",,"Stadt Bremervörde – 27432 Bremervörde, Stadt",/karten/agrarsubventionen_2021-empfaenger3fa289805509bc79710c409e213cc69b.html,"Rotenburg (Wümme), Landkreis","/karten/rotenburg_(wümme),_landkreis-agrarsubventionen_2021-landkreis_3357.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3fa289805509bc79710c409e213cc69b.html,
"507.528,69",,"Agrarprodukt Rothenburg GmbH vertreten durch den Geschaeftsfuehrer – 02929 Rothenburg/O.L., Stadt",/karten/agrarsubventionen_2021-empfaenger90c763816f6bb1154f49150b94316665.html,"Görlitz, Landkreis","/karten/görlitz,_landkreis-agrarsubventionen_2021-landkreis_14626.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger90c763816f6bb1154f49150b94316665.html,"223.994,87 €"
"507.249,20",,Gemeinde Großthiemig vertreten durch das Amt Schradenland – 04932 Gröden,/karten/agrarsubventionen_2021-empfaenger9bd03994626b1035c1ba82729077b3ef.html,"Elbe-Elster, Landkreis","/karten/elbe-elster,_landkreis-agrarsubventionen_2021-landkreis_12062.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger9bd03994626b1035c1ba82729077b3ef.html,
"507.102,09",,"Fleischrindzucht GmbH Pfersdorf – 98646 Hildburghausen, Stadt",/karten/agrarsubventionen_2021-empfaengeraa8ec3c2843ed274745722e4049cdad8.html,"Hildburghausen, Kreis","/karten/hildburghausen,_kreis-agrarsubventionen_2021-landkreis_16069.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengeraa8ec3c2843ed274745722e4049cdad8.html,"195.711,62 €"
"506.883,29",,"Stadt Frohburg vertreten durch den Buergermeister – 04654 Frohburg, Stadt",/karten/agrarsubventionen_2021-empfaenger8b6e1b73cea1ca19ae3cd964f6ff82c9.html,"Leipzig, Landkreis","/karten/leipzig,_landkreis-agrarsubventionen_2021-landkreis_14729.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8b6e1b73cea1ca19ae3cd964f6ff82c9.html,
"506.737,51",,"Landschaftspflegeverband Saechs. Schweiz- Osterzgebirge e. V. vertreten durch den Vorstand – 01744 Dippoldiswalde, Stadt",/karten/agrarsubventionen_2021-empfaenger86fd26fe8b3da40c6442744ebfbb6ed0.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger86fd26fe8b3da40c6442744ebfbb6ed0.html,
"506.132,14",,"Landwirtschaftlicher Milchhof ""Am Recknitztal"" eG – 18299 Laage, Stadt",/karten/agrarsubventionen_2021-empfaenger589070f291660160e0209fc2250c2519.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger589070f291660160e0209fc2250c2519.html,"321.716,77 €"
"505.912,11",,Agrar GmbH Langengrassau – 15926 Heideblick,/karten/agrarsubventionen_2021-empfaenger73d11caff3c7977dff83e109ee4886dd.html,"Dahme-Spreewald, Landkreis","/karten/dahme-spreewald,_landkreis-agrarsubventionen_2021-landkreis_12061.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger73d11caff3c7977dff83e109ee4886dd.html,"260.439,00 €"
"505.748,80",,Fläming-Farm eG – 14827 Wiesenburg/Mark,/karten/agrarsubventionen_2021-empfaengerdd5cc134b556ebffa1ef536ce308f20f.html,"Potsdam-Mittelmark, Landkreis","/karten/potsdam-mittelmark,_landkreis-agrarsubventionen_2021-landkreis_12069.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerdd5cc134b556ebffa1ef536ce308f20f.html,"301.936,47 €"
"505.653,93",,"Agrarprodukte Oschätzchen eG – 04924 Bad Liebenwerda, Stadt",/karten/agrarsubventionen_2021-empfaenger6796b7939ab6f064b160d94437c32b87.html,"Elbe-Elster, Landkreis","/karten/elbe-elster,_landkreis-agrarsubventionen_2021-landkreis_12062.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger6796b7939ab6f064b160d94437c32b87.html,"303.851,48 €"
"505.443,83",,Lichtenberger Agrar GmbH & Co. KG vertr. durch Lichtenberger Agrarbeteiligungs GmbH vertreten durch den Geschaeftsfuehrer – 01896 Lichtenberg,/karten/agrarsubventionen_2021-empfaenger5cb7f82e90c1b499ded4641ee6d12e66.html,"Bautzen, Landkreis","/karten/bautzen,_landkreis-agrarsubventionen_2021-landkreis_14625.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5cb7f82e90c1b499ded4641ee6d12e66.html,"332.242,41 €"
"505.298,85",,Agrargesellschaft Wegenstedt mbH – 39359 Calvörde,/karten/agrarsubventionen_2021-empfaenger77fb168472da75f0bec0bc3f7ebcd706.html,"Börde, Landkreis","/karten/börde,_landkreis-agrarsubventionen_2021-landkreis_15083.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger77fb168472da75f0bec0bc3f7ebcd706.html,"304.069,04 €"
